명사,분류
nobody,일반명사
Hermione,인물
attention,일반명사
class,일반명사
head,일반명사
silence,일반명사
Harry,인물
weren,일반명사
mind,일반명사
misery,일반명사
Ron,인물
Hermione,인물
night,일반명사
ingredients,일반명사
potions,일반명사
learn,일반명사
charms,일반명사
spells,일반명사
heart,일반명사
dates,일반명사
discoveries,일반명사
rebellions,일반명사
week,일반명사
exams,일반명사
Harry,인물
resolution,일반명사
anything,일반명사
concern,일반명사
test,일반명사
library,일반명사
afternoon,일반명사
somebody,일반명사
classroom,일반명사
Quirrell,기관/단체
voice,일반명사
someone,일반명사
Harry,인물
Quirrell,기관/단체
sob,일반명사
Quirrell,인물
classroom,일반명사
turban,일반명사
sight,일반명사
Harry,인물
think,일반명사
Quirrell,인물
Quirrell,기관/단체
footsteps,일반명사
classroom,일반명사
door,일반명사
ajar,일반명사
end,일반명사
Harry,인물
twelve,일반명사
Sorcerer,인물
Stones,일반명사
Snape,인물
room,일반명사
Page,인물
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Harry,인물
Snape,인물
spring,일반명사
step,일반명사
Quirrell,인물
Harry,인물
library,일반명사
Hermione,인물
Ron,인물
Astronomy,지명(국가/도시)
Harry,인물
heard,일반명사
Snape,인물
Ron,인물
Quirrell,인물
Force,일반명사
spell,일반명사
Fluffy,지명(국가/도시)
Hermione,인물
Snape,인물
Hagrid,인물
Ron,인물
thousands,일반명사
books,일반명사
book,일반명사
dog,일반명사
Harry,인물
light,일반명사
adventure,일반명사
Ron,인물
eyes,일반명사
Hermione,인물
Harry,인물
Go,일반명사
Dumbledore,지명(국가/도시)
ages,일반명사
anything,일반명사
Harry,인물
Quirrell,기관/단체
Snape,인물
troll,일반명사
Halloween,기관/단체
floor,일반명사
Dumbledore,인물
Filch,인물
help,일반명사
life,일반명사
Snape,인물
students,일반명사
think,일반명사
forget,일반명사
Stone,일반명사
Fluffy,지명(국가/도시)
ll,일반명사
lot,일반명사
Hermione,인물
Ron,인물
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
bit,일반명사
No,일반명사
Harry,인물
poking,일반명사
map,일반명사
Jupiter,일반명사
names,일반명사
moons,일반명사
morning,일반명사
notes,일반명사
Harry,인물
Hermione,인물
Neville,인물
breakfast,일반명사
table,일반명사
detention,일반명사
place,일반명사
clock,일반명사
tonight,일반명사
Meet Mr. Filch,인물
entrance,일반명사
hall,일반명사
Professor M.,인물
McGonagall Harry,기관/단체
detentions,일반명사
furor,일반명사
points,일반명사
lost,일반명사
Hermione,인물
night,일반명사
word,일반명사
Harry,인물
clock,일반명사
night,일반명사
Ron,인물
room,일반명사
entrance,일반명사
hall,일반명사
Neville,인물
Filch,인물
Malfoy,지명(국가/도시)
Harry,인물
Malfoy,인물
detention,일반명사
Filch,인물
lamp,일반명사
school,일반명사
rule,일반명사
work,일반명사
pain,일반명사
teachers,일반명사
pity,일반명사
punishments,일반명사
hang,일반명사
wrists,일반명사
Page,인물
Harry Potter,인물
Philosophers Stone,기관/단체
ceiling,일반명사
days,일반명사
chains,일반명사
office,일반명사
case,일반명사
think,일반명사
grounds,일반명사
Neville,인물
Harry,인물
punishment,일반명사
something,일반명사
Filch,일반명사
moon,일반명사
darkness,일반명사
Ahead,인물
Harry,인물
windows,일반명사
Hagrid,인물
hut,일반명사
shout,일반명사
Filch,인물
Hurry,인물
Harry,인물
heart,일반명사
Hagrid,인물
relief,일반명사
face,일반명사
Filch,인물
oaf,일반명사
Neville,인물
moan,일반명사
Malfoy,인물
tracks,일반명사
sound,일반명사
night,일반명사
sorts,일반명사
things,일반명사
werewolves,일반명사
Neville,인물
sleeve,일반명사
Harry,인물
robe,일반명사
noise,일반명사
problem,일반명사
isn,일반명사
Filch,인물
voice,일반명사
glee,일반명사
thought,일반명사
trouble,일반명사
Page,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Hagrid,인물
dark,일반명사
Fang,인물
heel,일반명사
crossbow,일반명사
quiver,일반명사
arrows,일반명사
hung,일반명사
shoulder,일반명사
Abou,인물
time,일반명사
fer,일반명사
hour,일반명사
right,일반명사
Harry,인물
Hermione,인물
Hagrid,지명(국가/도시)
Filch,인물
yer,일반명사
Hagrid,인물
Filch,기관/단체
Bin,일반명사
lecturin,일반명사
Snot,일반명사
place,일반명사
ter,일반명사
Yeh,인물
ve,일반명사
yer,일반명사
bit,일반명사
dawn,일반명사
Filch,인물
left,일반명사
castle,일반명사
darkness,일반명사
Malfoy,인물
Hagrid,지명(국가/도시)
forest,일반명사
Harry,인물
note,일반명사
panic,일반명사
voice,일반명사
Yeh,일반명사
ter,일반명사
stay,일반명사
Hogwarts,기관/단체
Hagrid,인물
Yeh,인물
ve,일반명사
ve,일반명사
pay,일반명사
fer,일반명사
stuff,일반명사
students,일반명사
lines,일반명사
something,일반명사
father,일반명사
yer,일반명사
Hogwarts,기관/단체
Hagrid,인물
Copyin,인물
lines,일반명사
ter,일반명사
anyone,일반명사
Yeh,일반명사
ll,일반명사
ll,일반명사
get,일반명사
yer,일반명사
father,일반명사
ter,일반명사
castle,일반명사
pack,일반명사
Page,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Malfoy,일반명사
didn,일반명사
move,일반명사
Hagrid,기관/단체
gaze,일반명사
Right,인물
Hagrid,인물
gon,일반명사
one,일반명사
takin,일반명사
risks,일반명사
edge,일반명사
lamp,일반명사
earth,일반명사
track,일반명사
trees,일반명사
breeze,일반명사
hair,일반명사
forest,일반명사
Look,일반명사
Hagrid,인물
stuff,일반명사
shinin,일반명사
ground,일반명사
Silvery,일반명사
stuff,일반명사
blood,일반명사
hurt,일반명사
summat,일반명사
time,일반명사
week,일반명사
Wednesday,일반명사
gon,일반명사
thing,일반명사
ter,일반명사
finds,일반명사
Malfoy,인물
fear,일반명사
voice,일반명사
forest,일반명사
yer,일반명사
Fang,인물
Hagrid,인물
keep,일반명사
ter,일반명사
path,일반명사
Right,인물
gon,일반명사
parties,일반명사
trail,일반명사
diff,일반명사
rent,일반명사
directions,일반명사
blood,일반명사
place,일반명사
bin,일반명사
staggerin,일반명사
night,일반명사
least.,기관/단체
Fang,인물
Malfoy,인물
Fang,시설
right,일반명사
coward,일반명사
Hagrid,인물
Harry,인물
Hermione,인물
way,일반명사
Draco,인물
Neville,지명(국가/도시)
Fang,인물
ll,일반명사
sparks,일반명사
Page,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Get,일반명사
yer,일반명사
practice,일반명사
anyone,일반명사
trouble,일반명사
sparks,일반명사
find,일반명사
yeh,일반명사
let,일반명사
forest,일반명사
way,일반명사
fork,일반명사
earth,일반명사
path,일반명사
Harry,인물
Hermione,인물
Hagrid,인물
path,일반명사
Malfoy,지명(국가/도시)
Neville,지명(국가/도시)
Fang,인물
right,일반명사
silence,일반명사
eyes,일반명사
ground,일반명사
ray,일반명사
moonlight,일반명사
branches,일반명사
lit,일반명사
spot,일반명사
blood,일반명사
leaves,일반명사
Harry,인물
Hagrid,인물
werewolf,일반명사
unicorns,일반명사
Harry,인물
Hagrid,인물
ter,일반명사
creatures,일반명사
ter,일반명사
mossy,일반명사
stump,일반명사
Harry,인물
water,일반명사
stream,일반명사
spots,일반명사
blood,일반명사
path,일반명사
Hermione,인물
Hagrid,인물
Don,인물
worry,일반명사
ve,일반명사
ter,일반명사
GET,일반명사
BEHIND,일반명사
THAT,일반명사
TREE,일반명사
Hagrid,인물
Harry,인물
Hermione,인물
path,일반명사
oak,일반명사
arrow,일반명사
crossbow,일반명사
Something,일반명사
leaves,일반명사
cloak,일반명사
ground,일반명사
Hagrid,인물
Page,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
path,일반명사
seconds,일반명사
sound,일반명사
summat,일반명사
werewolf,일반명사
Harry,인물
wasn,일반명사
werewolf,일반명사
Hagrid,인물
grimly,일반명사
Right,인물
ears,일반명사
sound,일반명사
clearing,일반명사
something,일반명사
Hagrid,인물
Show,일반명사
clearing,일반명사
man,일반명사
horse,일반명사
waist,일반명사
man,일반명사
hair,일반명사
beard,일반명사
horse,일반명사
chestnut,일반명사
body,일반명사
tail,일반명사
Harry,인물
Hermione,인물
jaws,일반명사
Ronan,인물
Hagrid,인물
relief,일반명사
centaur,일반명사
hand,일반명사
Good,기관/단체
evening,일반명사
Hagrid,지명(국가/도시)
Ronan,인물
voice,일반명사
Can,일반명사
Ronan,인물
Hagrid,인물
crossbow,일반명사
summat,일반명사
forest,일반명사
Harry Potter,인물
Hermione,일반명사
Granger,일반명사
way,일반명사
school,일반명사
Ronan,인물
Page,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Hermione,인물
Good,기관/단체
evening,일반명사
Ronan,인물
Students,일반명사
school,일반명사
Erm,일반명사
bit,일반명사
Hermione,인물
bit,일반명사
Ronan,인물
head,일반명사
sky,일반명사
Mars,인물
Yeah,일반명사
Hagrid,인물
Listen,지명(국가/도시)
glad,일반명사
Ronan,인물
cause,일반명사
bin,일반명사
Ronan,일반명사
didn,일반명사
answer,일반명사
innocent,일반명사
victims,일반명사
ages,일반명사
Yeah,일반명사
Hagrid,인물
Ronan,인물
Anythin,인물
Mars,인물
tonight,일반명사
Ronan,인물
Hagrid,인물
Yeah,일반명사
anythin,일반명사
bit,일반명사
home,일반명사
Hagrid,인물
So,일반명사
strange,일반명사
Ronan,인물
while,일반명사
hides,일반명사
movement,일반명사
trees,일반명사
Ronan,인물
Hagrid,인물
bow,일반명사
centaur,일반명사
Page,인물
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Ronan,인물
Hullo,인물
Bane,지명(국가/도시)
Hagrid,인물
right,일반명사
evening,일반명사
Hagrid,지명(국가/도시)
Well,일반명사
Look,인물
jus,일반명사
bin,일반명사
askin,일반명사
Ronan,인물
odd,일반명사
bin,일반명사
Bane,인물
Ronan,인물
Mars,인물
tonight,일반명사
heard,일반명사
Hagrid,인물
Well,일반명사
yeh,일반명사
Harry,인물
Hermione,인물
clearing,일반명사
shoulders,일반명사
Ronan,기관/단체
Bane,기관/단체
trees,일반명사
view,일반명사
Never,일반명사
Hagrid,인물
get,일반명사
answer,일반명사
centaur,일반명사
Ruddy,일반명사
stargazers,일반명사
closer,일반명사
Are,일반명사
Hermione,인물
Oh,일반명사
turnin,일반명사
word,일반명사
deep,일반명사
mind,일반명사
centaurs,일반명사
things,일반명사
jus,일반명사
don,일반명사
let,일반명사
centaur,일반명사
Harry,인물
Page,인물
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Did,일반명사
sound,일반명사
hooves,일반명사
Nah,일반명사
ask,일반명사
killin,일반명사
dense,일반명사
trees,일반명사
Harry,인물
shoulder,일반명사
feeling,일반명사
Hagrid,인물
crossbow,일반명사
bend,일반명사
path,일반명사
Hermione,인물
Hagrid,인물
arm,일반명사
Hagrid,일반명사
Look,일반명사
Red,일반명사
others,일반명사
trouble,일반명사
Hagrid,인물
Stay,일반명사
path,일반명사
yeh,일반명사
undergrowth,일반명사
anything,일반명사
rustling,일반명사
leaves,일반명사
Hermione,인물
care,일반명사
Malfoy,인물
something,일반명사
Neville,인물
fault,일반명사
minutes,일반명사
ears,일반명사
Harry,인물
sigh,일반명사
wind,일반명사
cracking,일반명사
twig,일반명사
others,일반명사
crunching,일반명사
noise,일반명사
Hagrid,인물
return,일반명사
Malfoy,인물
Neville,지명(국가/도시)
Fang,인물
Hagrid,인물
Malfoy,인물
Neville,인물
joke,일반명사
Neville,인물
sparks,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
Well,일반명사
ter,일반명사
catch,일반명사
racket,일반명사
Right,인물
changin,일반명사
groups,일반명사
Neville,인물
Hermione,일반명사
Harry,인물
Fang,인물
idiot,일반명사
sorry,일반명사
Hagrid,인물
whisper,일반명사
Harry,인물
time,일반명사
frightenin,일반명사
Harry,인물
heart,일반명사
Malfoy,인물
Fang,인물
hour,일반명사
deeper,일반명사
deeper,일반명사
path,일반명사
trees,일반명사
Harry,인물
blood,일반명사
thicker,일반명사
splashes,일반명사
roots,일반명사
tree,일반명사
creature,일반명사
pain,일반명사
Harry,인물
clearing,일반명사
branches,일반명사
oak,일반명사
Look,일반명사
arm,일반명사
Malfoy,지명(국가/도시)
ground,일반명사
closer,일반명사
right,일반명사
Harry,인물
anything,일반명사
legs,일반명사
angles,일반명사
mane,일반명사
dark,일반명사
Harry,인물
step,일반명사
slithering,일반명사
sound,일반명사
bush,일반명사
edge,일반명사
clearing,일반명사
shadows,일반명사
figure,일반명사
ground,일반명사
beast,일반명사
Harry,인물
Malfoy,지명(국가/도시)
Fang,인물
figure,일반명사
head,일반명사
wound,일반명사
animals,일반명사
side,일반명사
blood,일반명사
Harry Potter,인물
Philosophers Stone,기관/단체
Rowling,일반명사
AAAAAAAAAAARGH,일반명사
Malfoy,인물
scream,일반명사
Fang,인물
figure,일반명사
head,일반명사
Harry,기관/단체
blood,일반명사
front,일반명사
feet,일반명사
Harry,인물
fear,일반명사
pain,일반명사
head,일반명사
scar,일반명사
fire,일반명사
Half,인물
hooves,일반명사
something,일반명사
Harry,인물
figure,일반명사
pain,일반명사
Harry,인물
head,일반명사
knees,일반명사
minute,일반명사
figure,일반명사
centaur,일반명사
Ronan,인물
Bane,지명(국가/도시)
younger,일반명사
hair,일반명사
palomino,일반명사
body,일반명사
Are,일반명사
centaur,일반명사
Harry,인물
feet,일반명사
